window_idx,t_start_s,t_end_s,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_skew,ecg_kurt,ecg_hr_bpm,ecg_rr_mean_ms,ecg_rr_std_ms,ecg_rmssd,ecg_rr_range_ms,ecg_pnn50,eda_e4_mean,eda_e4_std,eda_e4_min,eda_e4_max,eda_e4_skew,eda_e4_kurt,eda_e4_scl_mean,eda_e4_scl_std,eda_e4_scl_slope,eda_e4_scr_n_peaks,eda_e4_scr_mean_amp,eda_e4_scr_max_amp,eda_rb_mean,eda_rb_std,eda_rb_min,eda_rb_max,eda_rb_skew,eda_rb_kurt,eda_rb_scl_mean,eda_rb_scl_std,eda_rb_scl_slope,eda_rb_scr_n_peaks,eda_rb_scr_mean_amp,eda_rb_scr_max_amp,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_skew,bvp_kurt,bvp_ac_dc_ratio,bvp_hr_bpm,bvp_ibi_mean_ms,bvp_ibi_std_ms,bvp_ibi_cv,bvp_pulse_amp_mean,bvp_pulse_amp_std,bvp_vasomotor_power,emg_mean,emg_std,emg_min,emg_max,emg_skew,emg_kurt,emg_rms,emg_mav,emg_iemg,emg_wl,emg_zcr,emg_median_freq,emg_mean_freq,resp_mean,resp_std,resp_min,resp_max,resp_skew,resp_kurt,resp_rate_bpm,resp_interval_mean_s,resp_interval_std_s,resp_irregularity_idx,resp_amp_mean,resp_amp_std,resp_dominant_freq,cross_eda_e4_rb_corr,cross_hr_bvp_ecg_diff
111,1176.112,1186.108,-0.00011555162570031043,0.15189952824492345,-0.2395676286934519,0.9738461640690568,4.126614435928961,19.07029961261596,89.36170212765957,671.4285714285714,20.627518161293796,15.25173382325382,60.0,0.0,0.8877515027294498,0.009401673842466388,0.8698472457099833,0.9025303342300204,-0.28555049897588186,-1.3218797585676907,0.8969869823397759,0.0006012838490834632,-7.510662695593632e-07,1,0.002779432388969938,0.002779432388969938,8.758110295295301,0.18630937334988923,8.45495588702761,9.065095307318408,0.06567184226785427,-1.2563645983734613,8.807039612037485,0.006984288630914173,8.462861782210654e-06,1,0.26313309775954785,0.26313309775954785,-0.5068307057345556,30.32748762722269,-57.79116746893598,42.82073804921728,-0.36844178996136323,-1.223240951306115,3.787558846728364,88.49557522123894,678.0,21.093199779148655,0.03111091412853784,39.18920717769543,2.363987517425551,0.0,-5.603347357949361e-07,0.0029899793840196228,-0.0136727623232808,0.0105629162725692,-0.29601435251596225,0.361056535807732,0.002989381380846317,0.0023499561394061926,0.023499561394061928,7.937622788536753,0.4756,57.12890625,57.58539865344686,0.06720272661883632,2.158457866795689,-2.8197001990810837,4.310167170147622,0.42829924131571884,-1.1483411309688503,12.106537530266342,4.956,,,146168.49306531702,176412.66585607248,0.48828125,0.8637406670827618,0.8661269064206323
112,1186.112,1196.108,0.0006348302518550274,0.1467541143408583,-0.2522619823154023,0.9678578362990432,3.9277120495396267,17.99969882302535,96.7741935483871,620.0,123.23264873516966,126.84748998023458,376.0,13.333333333333334,1.327315197653191,0.22613641447374697,0.867059556007046,1.598357830117743,-0.9762951797521866,-0.18943915294897096,1.093493032445872,0.02726479293120919,3.3913782842983985e-05,2,0.4874878874005717,0.4887683483784355,12.586648264814338,2.688854350332115,8.456734802691695,16.23788369477013,-0.13211089248334873,-1.623876508355085,9.769162792849963,0.1763182461747846,0.0002209499373369684,3,4.3571431856157306,6.330191743262734,0.6731466909170322,38.03573166675409,-116.6199551419365,74.9040459769151,-0.5111261583832046,-0.3123586901923976,6.0415830033554005,90.55627425614489,662.5714285714286,81.9997319749037,0.1237598369608292,47.143802106081466,16.03396575964752,0.0,-1.122231388117968e-06,0.0022475405664325603,-0.0088750423291117,0.0085235597520508,-0.16382317501997676,0.7174254702565181,0.002247091293589154,0.0017177775022867987,0.017177775022867988,5.876596877506927,0.4824,59.08203125,58.74300942701543,-0.1119069704101858,1.8769885832721842,-3.134350235432054,3.399615280159752,0.1268803939486913,-1.3006289677080307,10.760401721664275,5.5760000000000005,,,4386720.764693473,6145461.560584062,0.48828125,0.5745595472955474,6.217919292242215
113,1196.112,1206.108,-0.0006840552840476569,0.15689256949295005,-0.2700185941972073,1.077455038311343,4.140852085942427,19.628628699161737,93.16770186335404,644.0,16.30478929168218,9.922778767136677,44.0,0.0,1.1602315324621824,0.044935460172806446,1.0983913392178029,1.2636922382381324,0.6354557545254401,-0.5670122940336872,1.2207607806793206,0.005095423439849322,-6.342105645004984e-06,0,0.0,0.0,15.865537044546997,0.4032113506302788,15.178151920513708,16.47420903377426,-0.125662053245165,-1.2622967153777434,15.832615911624075,0.03586936060441399,4.3659543755589305e-05,1,0.7065021285193964,0.7065021285193964,-0.6169592730576329,36.7681035475458,-84.19611040844758,84.58455242108485,-0.2152561756048397,-0.7985639335063008,5.435896231939735,92.83819628647214,646.2857142857143,18.808461972161407,0.029102394740302795,47.74015237910962,14.432203148501115,0.0,-1.4180398919482798e-06,0.0016978520831721234,-0.0063215698211288,0.0069756925379749,0.04391166598195478,0.9872352465146466,0.0016975130710809036,0.0012898007414233355,0.012898007414233355,4.334489342089826,0.4708,55.6640625,56.888157830081255,-0.09762949976629898,2.4957032711357683,-4.105921842817459,4.682873927835312,0.31711216861237634,-1.074105441302171,11.152416356877325,5.379999999999999,,,3289246.7371748,4046891.739675451,0.48828125,0.863519127884161,0.32950557688189974
114,1206.112,1216.108,-0.00023661603218429103,0.15449657598308286,-0.2439487711010286,0.973883411437192,4.156553620644753,19.37656766177593,90.40034438226432,663.7142857142857,10.343549245254792,10.347797982030915,32.0,0.0,1.0542273390617107,0.023346557895699015,1.014066431382775,1.0983886418611692,0.17115870878247438,-0.7241978026337774,1.080924167305423,0.0020160719532862073,-2.5152304449938695e-06,1,0.012394548920564574,0.012394548920564574,14.328063888247447,0.41637958329426744,13.670033454445614,15.177662525952089,0.20953106075026304,-0.7776114944256873,14.838199015135674,0.03965518095031281,-4.938649605679205e-05,0,0.0,0.0,-0.4805373889363581,29.25988955250154,-56.71017797737613,44.328059645748446,-0.3925715986715054,-1.1732134967407672,3.964877391976982,91.02730819245774,659.1428571428571,15.386593279451198,0.023343336141343388,38.51675654016173,2.5726666736878703,0.0,3.178797662447619e-06,0.001586893551071895,-0.0083400724376919,0.0063572016061415,-0.0853509432498044,1.011855227204327,0.001586579325067352,0.0012223325546402567,0.012223325546402567,4.068762155335222,0.4692,53.22265625,55.28111542024808,0.1790937611233262,2.444784680557986,-3.1253911234636336,4.138129839395762,0.22456232323575617,-1.4625459645446248,11.372251705837757,5.276,,,3652829.1022153753,5118512.934045559,0.48828125,0.9701974412359198,0.6269638101934163
115,1216.112,1226.108,0.00017936934555024111,0.14660475297879058,-0.2118364353931745,0.9362521235122476,4.243606535880274,20.24074764220152,88.08724832214766,681.1428571428571,16.33710803358718,17.78504125122268,56.0,0.0,0.99278487634793,0.017444457441812063,0.9636650369546046,1.0227531235595368,0.29112832272144956,-1.0685633124400258,1.0085548912860312,0.0009965836912627952,-1.2530708276700497e-06,1,0.012481679548748792,0.012481679548748792,13.335700932677884,0.3871172074371952,12.695343199622725,13.947193401984055,0.06518553147684909,-1.2437226968858541,13.65508599693972,0.013733318988295697,-1.741056628225754e-05,1,0.26667056313080906,0.26667056313080906,0.7840756990438025,31.26406049262133,-59.65269432382507,45.27492566725476,-0.44185271568753426,-1.1472399594282168,3.8245130088715675,88.57022353437368,677.4285714285714,17.301464080841807,0.025539909018534934,41.01746234501536,2.3252703288497734,0.0,-1.0900462545866036e-06,0.001969900134254069,-0.007924541767219,0.0077946275340174,-0.1478182419357004,0.49431936323625125,0.0019695064164707518,0.0015380858050256317,0.015380858050256317,5.164994331458818,0.476,56.640625,56.74712823614021,-0.34680563198917896,2.5041338134341684,-3.5685659657111777,4.700419524400024,0.5651774801118804,-1.11173140702935,10.893246187363836,5.507999999999999,,,6545598.961062705,9198920.584522024,0.48828125,0.9395625895509767,0.48297521222602313
116,1226.112,1236.108,-0.0006809325354478336,0.14794576821125563,-0.2055993126342782,0.9564864771046276,4.3252585180801,20.944181416168536,86.74377224199287,691.6923076923077,22.178760918893463,14.2828568570857,64.0,0.0,0.970671618284456,0.010508973589887241,0.9577302537681258,0.9896536000902524,0.4787404869856296,-1.2297249194448352,0.9818561620168482,0.0008851332749481283,-1.107232497359508e-06,1,0.00527452212110302,0.00527452212110302,12.324894111685225,0.22975981629046632,11.973063341142218,12.69491072938109,0.0034258786871278523,-1.5112508453481377,12.495125144931404,0.023516557993514996,-2.930591823633283e-05,1,0.16580439733890628,0.16580439733890628,-0.1856965371857621,34.13544303457856,-66.74260611058881,48.171715856669245,-0.4378236555982426,-1.2021492063857309,3.8253335384398124,87.35440931780366,686.8571428571429,16.856211559299677,0.024541073401642622,42.13196696431501,3.0550768618916755,0.0,1.4041898844155361e-06,0.002212332055056847,-0.0078834455180381,0.008798730343016,-0.03249598511093857,0.15721880345214956,0.002211889990106323,0.001748483117276798,0.01748483117276798,5.991549317037064,0.4732,56.640625,58.39214866611784,0.033773859563402404,2.7146535023900293,-3.4203215541104264,4.606790263123545,0.25039239921787815,-1.4491030858648926,14.012143858010276,4.282,0.9871210665364203,0.23052803982634756,2391051.061484127,4115213.880476436,0.48828125,0.44914863158997087,0.6106370758107857
117,1236.112,1246.108,0.0010126419262696425,0.1545662079335859,-0.2398689029221686,0.9990355740398502,4.211121782248743,19.791828178154287,87.53647353063776,685.4285714285714,20.967793199293812,17.222525500500346,64.0,0.0,0.9347923351757127,0.012033702483959305,0.91320972112474,0.9659912824922248,0.2992762408889313,0.5237440573697656,0.9491271197176595,0.00128574507613738,-1.5975606205112128e-06,1,0.013740701705895253,0.013740701705895253,12.033816576958527,0.21559337952932991,11.574517444565656,12.459375580105965,-0.06476847329818132,-0.9452623886597156,12.253824843183585,0.02214660161574721,-2.73778241861644e-05,1,0.10689719724862634,0.10689719724862634,0.05373026214543415,34.524155636639925,-66.16334778482619,50.20324578392419,-0.4247548786204352,-1.1302843494603516,3.8779156286310976,86.16880247459126,696.3076923076923,26.151432769495365,0.03755729407903665,44.432033983477815,5.804563432920077,0.0,-1.926681281971189e-06,0.0024034797685983243,-0.0081610156507045,0.0076733473860153,-0.15444962347875063,0.06031830476917799,0.002402999796954422,0.0019031303454216748,0.019031303454216747,6.426620468477664,0.476,56.640625,57.868428661449286,0.08715839762783442,2.4252627299414735,-3.289478493635082,4.058426227894662,0.22081952381938386,-1.4174879412298036,11.210762331838565,5.352,,,3459415.1869039144,4817467.201664354,0.48828125,0.8074107702109817,1.367671056046504
118,1246.112,1256.108,0.000850860290813978,0.1536096621854686,-0.2240634991294524,0.9593883007827372,4.137644929360797,19.173485444762076,86.66941807676433,692.2857142857143,17.219973069882325,22.816997712569123,60.0,0.0,0.8934857634876298,0.012057711321435655,0.8704380489299074,0.9137581645330298,0.04816862923823658,-1.133550779092455,0.9059079441405338,0.000878631628430132,-1.0981133704215496e-06,2,0.0029964184873193522,0.004282004332036737,10.949749256971412,0.3308252831811174,10.384836176413362,11.573365421921473,0.05459303610274373,-1.126008031657839,11.343563846502779,0.028316629716463572,-3.53116357641411e-05,0,0.0,0.0,-0.45302097119285034,32.27302301725862,-70.12015341423788,52.1086819877715,-0.34404986287664263,-1.1528617586879277,4.344679532529731,86.8596881959911,690.7692307692307,36.56536121831208,0.052934264569939535,42.37730423064344,5.36862088941047,0.0,6.149652047818039e-07,0.0028785201683866612,-0.0102001217766814,0.0119240430270549,-0.0526331438051858,0.20000636722936704,0.002877944472474591,0.002283463013097202,0.02283463013097202,7.668234815691519,0.4688,57.6171875,57.856799270096445,0.15844377401406623,2.338715444667139,-3.0361117172986,4.159283146502,0.2807108731338026,-1.4171857920677555,11.547344110854503,5.196,,,1746875.031987714,2450105.2950208713,0.48828125,0.9729603308972226,0.19027011922676706
119,1256.112,1266.108,-0.0005687504148101239,0.14573725270397928,-0.2215674080543491,0.9528581938707968,4.273577144351875,20.83864411908139,85.86525759577279,698.7692307692307,19.958932194858882,25.84569596664017,64.0,0.0,0.8593358326555691,0.009335471988539968,0.8404663627033939,0.8740268725604143,0.020620716194167957,-1.2010563297877384,0.8669985613688199,0.00043873875622440605,-5.522906309195571e-07,2,0.005928926694964032,0.006194857063738568,10.051548639783027,0.23461910365792335,9.61744268434567,10.384358494121429,-0.33584466878425046,-1.3444019274125543,10.28007206836766,0.01252930441278342,-1.568254542389713e-05,1,0.030418929655047222,0.030418929655047222,0.8183943143985183,33.94558335343356,-64.7269319619987,46.64930717267771,-0.44042588563943397,-1.1810433523187842,3.7186902387237146,85.95988538681948,698.0,21.89485362784176,0.03136798514017444,43.25774617633796,2.6561636580370807,0.0,-1.1631663867887818e-06,0.003167569487981811,-0.0134394256243425,0.0179802602448482,-0.1496011901537976,0.8023063440882408,0.003166936124326621,0.0024866269042814956,0.024866269042814956,8.43685558117862,0.4736,58.10546875,58.6543676256125,-0.16993895114385804,2.2180474935402756,-3.423626989694685,3.873652964463468,0.24795607039084563,-1.3349283122998747,11.547344110854501,5.196000000000001,,,2576040.079416649,3594471.8409029683,0.48828125,0.922582370055,0.09462779104669039
120,1266.112,1276.108,-0.00025025790227457183,0.16109894515285886,-0.2324272646829658,1.0205635375988291,4.149817814879329,19.17621196368142,89.7052541648868,668.8571428571429,16.54298430363547,16.38010049748451,64.0,0.0,0.8259918850046375,0.009116421336848044,0.8127668127555613,0.8404424974632673,0.14260965818330318,-1.3703850013892123,0.8350303660999678,0.0006262890610279229,-7.841611808690692e-07,1,0.00446574791652421,0.00446574791652421,9.325576109739078,0.17401477448758707,9.000519316149749,9.617174118318909,-0.2150356887421006,-1.2679863322266218,9.510695965316637,0.012082733713552339,-1.5083315350953026e-05,0,0.0,0.0,-0.355140361059477,32.79454441065194,-65.84635677241555,44.51857169215588,-0.40619579184506144,-1.2186439071310384,3.8293920826826096,89.24776880577986,672.2857142857143,22.543730397158765,0.03353296064175761,41.01005789105613,2.199820939407062,0.0,-4.151866814781618e-07,0.0033427863455194797,-0.0111733666732042,0.0121126188639869,-0.10279300863120222,0.06573879478493838,0.003342117747170309,0.002646517944870119,0.02646517944870119,8.982189667431765,0.4732,58.10546875,59.321251162045854,-0.1268286445843146,2.1695180951152078,-3.487880963248984,4.479511038715947,0.3569724925316317,-1.1208704587003446,11.11934766493699,5.396,,,2043445.4847362125,2864833.381270539,0.48828125,0.9279123575039943,0.4574853591069399
121,1276.112,1286.108,4.266710708067763e-05,0.15455683499486886,-0.2472735708329841,0.9917990149274932,4.096505543970486,18.952093895606545,89.36170212765957,671.4285714285714,18.55434548195479,16.455067024148846,56.0,0.0,0.796108942380255,0.009128793893305833,0.7827013540694863,0.8127500815500163,0.050613947829258994,-1.3666349084170013,0.806060228218022,0.0007408535513255835,-9.246996417584419e-07,1,0.0011894292735989964,0.0011894292735989964,8.727309543568737,0.15026355849967038,8.455974819900613,9.000199312826634,0.20484566047900013,-1.17254732234086,8.89117848882532,0.01307758085079109,-1.6332321705772053e-05,0,0.0,0.0,-0.1532292338985344,31.167654707529863,-63.00684406842874,47.022352025969845,-0.38405247222566286,-1.171062498308457,4.051269395978254,89.666951323655,669.1428571428571,15.722874775587039,0.023497037452841433,41.00095967213338,2.7110023305611057,0.0,1.5899221736485522e-06,0.0034233606678701163,-0.0126442444214186,0.0108057946212409,-0.2430679175699221,0.3415725793306894,0.0034226762965357564,0.0026996025998374715,0.026996025998374716,9.033944898500142,0.4748,58.10546875,58.423856064676364,-0.16998038252625483,2.1649672856252633,-3.732692544110617,4.294301225691552,0.18679866800743328,-0.9115568402568877,11.848341232227488,5.064,,,694374.7942565439,973333.4419289945,0.48828125,0.8813112507474025,0.30524919599542955
122,1286.112,1296.108,-0.00013065401827217328,0.15628590512339235,-0.2220953068350647,0.9831402149418552,4.110738561867127,19.038605070234514,90.20618556701031,665.1428571428571,10.918277849953775,11.20439474217423,40.0,0.0,0.7674378593731862,0.00845832837411295,0.7522588169614025,0.7834305066136688,0.0487688925957665,-1.202476390684668,0.7763340394879497,0.0006607588584974547,-8.238460166728065e-07,1,0.006733570743556738,0.006733570743556738,8.155474235412854,0.14144989354048138,7.9044233265011234,8.455602272396545,0.41349267628097935,-0.7825101268653527,8.330244105385175,0.014656658440744166,-1.825828460011008e-05,0,0.0,0.0,0.01862788392015773,32.58433923594866,-64.91228003682612,45.11613961913777,-0.38330047482247404,-1.2030807382902844,3.8518937131170343,90.05145797598627,666.2857142857143,43.75355558550215,0.06566785786846377,42.0466061796134,2.911475827384577,0.0,-7.90403982668798e-07,0.0036069551926730978,-0.0158664128750686,0.0142409423248246,-0.21054674606124701,0.572724378080232,0.003606233816100268,0.00281275221306832,0.0281275221306832,9.657532662180525,0.4776,58.59375,58.63404575394634,0.06834071662972424,2.186485229105243,-4.228581025289942,3.92796536092514,-0.033967628024924514,-1.1022686231602414,11.303692539562924,5.308,,,4502697.354646399,6311876.356282465,0.48828125,0.849892774018708,0.15472759102404154
123,1296.112,1306.108,5.166141188543243e-05,0.15840513819338345,-0.2369263997545652,1.040393332798772,4.146345150585159,19.524135064429064,91.70305676855895,654.2857142857143,21.20750437364665,12.600366295042013,64.0,0.0,0.9442317400230859,0.12176771134427733,0.7471746699256946,1.1121250929114466,-0.6669195006074624,-1.0645797017924012,0.8288219052745344,0.010256557217883036,1.281697913096087e-05,2,0.23894304285948853,0.281563809647314,10.022981634632332,1.8627114436553063,7.786141378822576,13.22107925802752,0.5246469524630554,-1.0540622866563185,8.371442757713199,0.06767425720811074,8.50828113922288e-05,4,2.9886579717343236,4.793232874557271,0.1422533509241648,42.73450121588352,-104.28664199518327,136.33762040833042,-0.1005831456450656,0.09103420335131585,6.91679738261359,91.46341463414635,656.0,39.814956602146,0.06069353140571036,53.6889420758873,24.918342272195655,0.0,-1.3057285679584154e-08,0.003305286864682841,-0.0150287980966438,0.0133080767921778,-0.29221717336820685,0.7069619634546416,0.003304625741216739,0.0025910185757601484,0.025910185757601484,8.875821105305654,0.4864,59.08203125,59.33653533502493,-0.08279754677401636,2.3681298897589707,-3.3516714750263925,4.545982738322095,0.39334857423294833,-1.219599351549089,10.980966325036603,5.464,,,1941795.0950461137,2743251.769808426,0.48828125,0.6022876575177127,0.2396421344126054
124,1306.112,1316.108,-0.0004974717536676547,0.15487002516026607,-0.2350370183422366,0.9745654718858964,4.111379178703429,19.04356063403465,88.75739644970415,676.0,22.188007849009164,19.215378456610456,64.0,0.0,0.8993395369151255,0.028315888176633688,0.8600131408985011,0.9701151514947004,0.4971229005986477,-0.7633644848682737,0.9405995401107855,0.003581839985038296,-4.452572107586566e-06,0,0.0,0.0,13.034921800185124,0.2785999039510506,12.487999373828188,13.491420270517075,-0.21301708070132444,-0.9369469605684921,13.144790297064395,0.006118744940079598,7.268530212829851e-06,1,0.3550087389433152,0.3550087389433152,0.011376910328655527,37.15933790208128,-92.2391562557181,75.91233620552744,-0.29403201379979804,-0.8022161886254322,5.34134728642674,88.90770533446232,674.8571428571429,25.895818322528573,0.03837229641356901,49.48051095108738,13.037666852524312,0.0,-1.0348741738127418e-07,0.0024954554763449684,-0.0127760346197578,0.0092019037661227,-0.18722661378899305,0.8884095094551552,0.0024949563374768646,0.0019322539777453607,0.019322539777453605,6.489573583941052,0.4752,57.12890625,57.57902208720923,0.03691747760567946,2.564921829749018,-3.4867228929675025,5.064210268462352,0.27051126017599897,-1.2789966487733304,11.538461538461538,5.2,,,8167021.163890385,11477932.71527853,0.48828125,0.7921126743929704,0.15030888475817505
125,1316.112,1326.108,-0.00038553095087913913,0.15057558436474108,-0.2250958409074041,0.990461359487732,4.307776145743384,20.897042159127125,88.95985401459855,674.4615384615385,15.538207664846592,20.231987873991358,52.0,0.0,0.8349441188529614,0.01357361670969552,0.8126204527114916,0.8599690664891846,-0.11344015248125862,-1.2058468365374277,0.8504102237226174,0.0011120753089633635,-1.3869697073871764e-06,0,0.0,0.0,11.919117489268997,0.31496199987007917,11.46415901945145,12.487409596194777,0.07120409133050316,-1.3343887245466013,12.280207254550186,0.025002295444016727,-3.121666602804021e-05,0,0.0,0.0,-0.5971112174685629,29.6441897298768,-59.44391592612812,49.137663746440005,-0.4040738509562382,-1.1120257376781226,4.225376286136768,88.43537414965986,678.4615384615385,17.55285059762556,0.02587154849990162,38.20474959199361,5.624952800193809,0.0,-1.8847199068778075e-06,0.0028428986834465406,-0.0113263084598513,0.0109862650927158,-0.1307367360070741,0.3672148591840001,0.002842330671709656,0.0022262596803783816,0.02226259680378382,7.58675400831688,0.4748,57.6171875,58.83181398571058,-0.07978395388466639,2.3796903654363484,-3.0621012217842107,4.635306649598659,0.37686618798422605,-1.2574262011698998,10.53370786516854,5.696,,,3119272.181011211,4374712.392904827,0.48828125,0.9910465312700907,0.5244798649386837
126,1326.112,1336.108,0.0002681634967529479,0.14915171529859028,-0.2068201083722373,1.0067175523055738,4.5008572536959965,22.2075526851974,83.36896109448482,719.6923076923077,32.01922499422447,24.49489742783178,112.0,0.0,0.8000528047644797,0.009741148758605352,0.7793632622726725,0.8164915101257987,-0.025353377430057694,-1.1937532697319724,0.8099177488610975,0.0006877848914426075,-8.601850812291735e-07,1,0.004962186288379966,0.004962186288379966,11.150964432020947,0.22681248604923385,10.7070579802869,11.464027551654524,-0.4661179572008736,-1.178557280589276,11.363185515738149,0.011371142535077266,-1.423018568920504e-05,1,0.00840613620792574,0.00840613620792574,-0.16179194729085394,33.59489475871,-65.20318513182534,46.03309918111288,-0.4192810071880683,-1.1995138250361626,3.7696507110592608,83.90705679862306,715.0769230769231,35.37056577264382,0.04946400118807763,42.50510281767309,2.333104755290069,0.0,1.192240379601708e-06,0.0029141903681658894,-0.0110804247391106,0.0102181899906527,-0.1830270545613541,0.27512713266902233,0.0029136077157275652,0.002295321168440895,0.022953211684408947,7.855466068039199,0.4756,60.546875,60.33265853181931,0.09210486439375289,2.438007437801534,-3.0096909399002727,4.494200812660733,0.33502649102024656,-1.3812649955386505,11.152416356877323,5.38,,,13302287.400807427,16939019.453793027,0.48828125,0.9554227882860362,0.538095704138243
127,1336.112,1346.108,0.00045698129011373167,0.1576903346679815,-0.2355013463871013,0.9885083976843704,4.17596246834456,19.169124330442806,87.60951188986232,684.8571428571429,27.001017481845853,18.89240791754923,88.0,0.0,0.7687590777235314,0.007999929361487577,0.7557345321741399,0.7802635365198685,-0.0005920475032430338,-1.3630725953584826,0.7756121595678125,0.000461321865897486,-5.793226353488775e-07,3,0.002927171502050907,0.0037523489709300195,10.379439184200946,0.1433931492392336,10.189035604264774,10.70669360209216,0.665905135900782,-0.6642944730063731,10.557198861114513,0.017138539369335192,-2.1332052480133678e-05,0,0.0,0.0,1.024998882759452,33.58909378264777,-65.01250144458193,48.68676352154117,-0.429260193244878,-1.1505126306549054,3.8619297404284305,87.0285951098218,689.4285714285714,32.1001181059756,0.04656046969370683,44.01106986596129,2.6825461124832173,0.0,1.3119418890914502e-06,0.0030123434508107696,-0.012009666424865,0.0107770716630641,-0.16123400659898884,0.2880791474672284,0.003011741207608615,0.0023813541521502317,0.023813541521502314,8.158293154494915,0.4768,58.10546875,59.098107230212825,-0.24138308818680712,2.286038632030643,-3.0591177193057333,4.065816106760423,0.47516162851374594,-1.2252836933605071,11.320754716981133,5.3,,,757816.8147605602,948798.019459603,0.48828125,0.919157976604928,0.5809167800405248
128,1346.112,1356.108,0.00042022353440360574,0.15648992851172142,-0.2391960402263494,0.9936524815621948,4.115341864569005,19.178344157960918,89.8972602739726,667.4285714285714,20.447735574138523,16.566880770426835,56.0,0.0,0.7432677946712022,0.007965662902998376,0.7308093191166786,0.7579627900719218,0.30211687949650007,-1.0265037739300735,0.7511584810630633,0.0005985772315020035,-7.478150723834135e-07,2,0.003897906035788934,0.0055411780043284065,9.82080808749049,0.25017831974048327,9.418896585966786,10.259899514327978,0.16485301654366238,-1.1227955574885895,10.097163160124188,0.018997728451767764,-2.3739583047177427e-05,1,0.11619780897176213,0.11619780897176213,-0.1270887174790424,32.57031910309144,-61.08115028884249,47.56132739498132,-0.36533006575353694,-1.1901917112350564,3.816235188775975,89.28571428571429,672.0,21.56920882255001,0.03209703693831847,43.377125944348094,2.9966732681410084,0.0,-2.5135560609370905e-07,0.003160591579471464,-0.0113648531945161,0.0123241409236156,-0.15982888754472066,0.38102098005851337,0.0031599594079279995,0.002473009632388567,0.02473009632388567,8.411967356431013,0.4752,57.12890625,57.80176465864593,0.1681550884251891,2.408315447932649,-3.3199070734257043,4.715341150592451,0.23627019936015983,-1.3361965503181967,12.244897959183675,4.8999999999999995,,,3846898.9085665876,5386649.32803171,0.48828125,0.9532811805952827,0.6115459882583139
129,1356.112,1366.108,1.1943018612533595e-05,0.15077869573708919,-0.2177282044889136,0.96982198226787,4.168663216744256,19.69557425657293,90.40034438226432,663.7142857142857,16.931666151956772,12.25372784722454,52.0,0.0,0.7245349659583818,0.006920421667393716,0.7131968362383356,0.7382292948855599,0.12093488137354018,-0.8352726513522573,0.7258161668813135,0.0005357720136998405,-6.645311292051067e-07,2,0.006899555361054632,0.012840596549818395,9.592371572800708,0.5946834384469638,8.950491341206986,10.54942660322444,0.6767013052516553,-1.2819050330267583,9.321994200218105,0.0087847175211679,-1.0699806822759822e-05,1,1.2341396071864867,1.2341396071864867,-0.10440735949472155,32.77840297457683,-63.17235816009974,49.43929233183541,-0.3778019371714469,-1.179468171906977,3.932517375968161,89.74358974358975,668.5714285714286,16.66739925129886,0.024929870675019665,43.32959762794652,3.0761005823050853,0.0,-1.1958780185169806e-06,0.003164167087552625,-0.0126415390686986,0.0121066639106481,-0.1880057460156253,0.2882129058624523,0.0031635344168717866,0.0025062879093368687,0.025062879093368687,8.32776863677952,0.4624,56.15234375,57.26847036278959,-0.01950484720177765,2.2014370930572036,-3.110994708161078,4.404083243270931,0.32441115544375915,-1.1976062541928711,11.829652996845425,5.072,,,1608644.5721848845,2253861.854737342,0.48828125,0.790506401556397,0.6567546386745704
130,1366.112,1376.108,-0.00037061742948426565,0.15741159417275732,-0.2450005962378093,0.991938687163781,4.12950697374471,19.24855727287697,91.86351706036746,653.1428571428571,15.001831390031853,9.413574486632834,44.0,0.0,0.7040513253699332,0.00947624799825624,0.6841616654514189,0.723363189111045,0.14943053653638608,-0.7329686982221215,0.7152221089731681,0.0009304459701259219,-1.1576282715469435e-06,1,0.0037194173655694662,0.0037194173655694662,10.07550850292385,0.14379490106966997,9.857503701253036,10.376812977153218,0.4621886497264796,-1.1511484246477501,10.199167649814163,0.01833519655400777,-2.263544757289296e-05,1,0.11334365317559758,0.11334365317559758,0.1118635415354388,34.53691748408443,-88.94258564332378,54.59110648761205,-0.44180263754451327,-0.8955859380587783,4.8734859608292105,90.98786828422877,659.4285714285714,98.82830043582136,0.14986960638014504,44.334000275917475,8.914455863559835,0.0,1.4178035585220205e-06,0.003102358124132129,-0.0114481320797254,0.0107480305431702,-0.17270884529163447,0.03879154970760945,0.0031017379144865557,0.002464147511575654,0.024641475115756543,8.24719393371242,0.4644,57.12890625,57.75207568554516,-0.15845184231216278,2.4747499319224,-3.292812713712063,4.092672930810976,0.2765821998145523,-1.405534942596388,11.424219345011425,5.252,,,247250.68568870658,346019.0310224801,0.48828125,0.25719779601570697,0.8756487761386893
